anomaly_degree	feats	parameter_id	tpr	fpr	study	site_scoring_method	company
1	sd	Alanine Aminotransferase	0,493333333333333	0	21652	ks	Bayer
1	sd	Creatinine	0,723333333333333	0,000519480519480519	21652	ks	Bayer
1	sd	Systolic Blood Pressure	0,663333333333333	0	21652	ks	Bayer
1	sd	Weight	0,713333333333333	0	21652	ks	Bayer
1	autocorr	Alanine Aminotransferase	0	0	21652	ks	Bayer
1	autocorr	Creatinine	0	0	21652	ks	Bayer
1	autocorr	Systolic Blood Pressure	0,00333333333333333	0	21652	ks	Bayer
1	autocorr	Weight	0,07	0	21652	ks	Bayer
1	lof	Alanine Aminotransferase	0,293333333333333	0	21652	ks	Bayer
1	lof	Creatinine	0,35	0	21652	ks	Bayer
1	lof	Systolic Blood Pressure	0,396666666666667	0	21652	ks	Bayer
1	lof	Weight	0,386666666666667	0	21652	ks	Bayer
1	range	Alanine Aminotransferase	0,36	0	21652	ks	Bayer
1	range	Creatinine	0,663333333333333	0,00337662337662338	21652	ks	Bayer
1	range	Systolic Blood Pressure	0,71	0	21652	ks	Bayer
1	range	Weight	0,73	0	21652	ks	Bayer
1	unique_value_count_relative	Alanine Aminotransferase	0,01	0	21652	ks	Bayer
1	unique_value_count_relative	Creatinine	0,0266666666666667	0	21652	ks	Bayer
1	unique_value_count_relative	Systolic Blood Pressure	0,0233333333333333	0	21652	ks	Bayer
1	unique_value_count_relative	Weight	0,0233333333333333	0	21652	ks	Bayer
5	average	Alanine Aminotransferase	0,686666666666667	0	21652	ks	Bayer
5	average	Creatinine	0,716666666666667	0,0124675324675325	21652	ks	Bayer
5	average	Systolic Blood Pressure	0,746666666666667	0	21652	ks	Bayer
5	average	Weight	0,693333333333333	0,00012987012987013	21652	ks	Bayer
5	sd	Alanine Aminotransferase	0,68	0	21652	ks	Bayer
5	sd	Creatinine	0,683333333333333	0,000649350649350649	21652	ks	Bayer
5	sd	Systolic Blood Pressure	0,673333333333333	0	21652	ks	Bayer
5	sd	Weight	0,75	0	21652	ks	Bayer
5	autocorr	Alanine Aminotransferase	0,00333333333333333	0	21652	ks	Bayer
5	autocorr	Creatinine	0	0	21652	ks	Bayer
5	autocorr	Systolic Blood Pressure	0	0	21652	ks	Bayer
5	autocorr	Weight	0,0566666666666667	0	21652	ks	Bayer
5	lof	Alanine Aminotransferase	0,356666666666667	0	21652	ks	Bayer
5	lof	Creatinine	0,466666666666667	0	21652	ks	Bayer
5	lof	Systolic Blood Pressure	0,536666666666667	0	21652	ks	Bayer
5	lof	Weight	0,526666666666667	0	21652	ks	Bayer
5	range	Alanine Aminotransferase	0,693333333333333	0	21652	ks	Bayer
5	range	Creatinine	0,693333333333333	0,00402597402597403	21652	ks	Bayer
5	range	Systolic Blood Pressure	0,726666666666667	0	21652	ks	Bayer
5	range	Weight	0,666666666666667	0	21652	ks	Bayer
5	unique_value_count_relative	Alanine Aminotransferase	0,723333333333333	0	21652	ks	Bayer
5	unique_value_count_relative	Creatinine	0,74	0	21652	ks	Bayer
5	unique_value_count_relative	Systolic Blood Pressure	0,673333333333333	0,00012987012987013	21652	ks	Bayer
5	unique_value_count_relative	Weight	0,656666666666667	0	21652	ks	Bayer
10	average	Alanine Aminotransferase	0,723333333333333	0	21652	ks	Bayer
10	average	Creatinine	0,683333333333333	0,0124675324675325	21652	ks	Bayer
10	average	Systolic Blood Pressure	0,723333333333333	0	21652	ks	Bayer
10	average	Weight	0,68	0,00025974025974026	21652	ks	Bayer
10	sd	Alanine Aminotransferase	0,686666666666667	0	21652	ks	Bayer
10	sd	Creatinine	0,7	0,00025974025974026	21652	ks	Bayer
10	sd	Systolic Blood Pressure	0,703333333333333	0	21652	ks	Bayer
10	sd	Weight	0,68	0	21652	ks	Bayer
10	autocorr	Alanine Aminotransferase	0	0	21652	ks	Bayer
10	autocorr	Creatinine	0	0	21652	ks	Bayer
10	autocorr	Systolic Blood Pressure	0	0	21652	ks	Bayer
10	autocorr	Weight	0,06	0	21652	ks	Bayer
10	lof	Alanine Aminotransferase	0,436666666666667	0	21652	ks	Bayer
10	lof	Creatinine	0,51	0	21652	ks	Bayer
10	lof	Systolic Blood Pressure	0,483333333333333	0	21652	ks	Bayer
10	lof	Weight	0,526666666666667	0	21652	ks	Bayer
10	range	Alanine Aminotransferase	0,743333333333333	0	21652	ks	Bayer
10	range	Creatinine	0,733333333333333	0,00454545454545455	21652	ks	Bayer
10	range	Systolic Blood Pressure	0,746666666666667	0	21652	ks	Bayer
10	range	Weight	0,763333333333333	0	21652	ks	Bayer
10	unique_value_count_relative	Alanine Aminotransferase	0,743333333333333	0	21652	ks	Bayer
10	unique_value_count_relative	Creatinine	0,723333333333333	0	21652	ks	Bayer
10	unique_value_count_relative	Systolic Blood Pressure	0,743333333333333	0	21652	ks	Bayer
10	unique_value_count_relative	Weight	0,686666666666667	0	21652	ks	Bayer
0	average	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0	average	Creatinine	0	0	19334	mixedeffects	Bayer
0	average	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0	average	Weight	0	0	19334	mixedeffects	Bayer
0	sd	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0	sd	Creatinine	0	0	19334	mixedeffects	Bayer
0	sd	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0	sd	Weight	0	0	19334	mixedeffects	Bayer
0	autocorr	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0	autocorr	Creatinine	0	0	19334	mixedeffects	Bayer
0	autocorr	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0	autocorr	Weight	0	0	19334	mixedeffects	Bayer
0	lof	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0	lof	Creatinine	0	0	19334	mixedeffects	Bayer
0	lof	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0	lof	Weight	0	0	19334	mixedeffects	Bayer
0	range	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0	range	Creatinine	0	0	19334	mixedeffects	Bayer
0	range	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0	range	Weight	0	0	19334	mixedeffects	Bayer
0	unique_value_count_relative	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0	unique_value_count_relative	Creatinine	0	0	19334	mixedeffects	Bayer
0	unique_value_count_relative	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0	unique_value_count_relative	Weight	0	0	19334	mixedeffects	Bayer
0,25	average	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,25	average	Creatinine	0,00333333333333333	0	19334	mixedeffects	Bayer
0,25	average	Systolic Blood Pressure	0,31	0	19334	mixedeffects	Bayer
0,25	average	Weight	0,0266666666666667	0	19334	mixedeffects	Bayer
0,25	sd	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,25	sd	Creatinine	0,0366666666666667	0	19334	mixedeffects	Bayer
0,25	sd	Systolic Blood Pressure	0,32	0,00369047619047619	19334	mixedeffects	Bayer
0,25	sd	Weight	0,803333333333333	0,00267857142857143	19334	mixedeffects	Bayer
0,25	autocorr	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,25	autocorr	Creatinine	0	0	19334	mixedeffects	Bayer
0,25	autocorr	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0,25	autocorr	Weight	0,00666666666666667	0	19334	mixedeffects	Bayer
0,25	lof	Alanine Aminotransferase	0,266666666666667	0,00119047619047619	19334	mixedeffects	Bayer
0,25	lof	Creatinine	0,533333333333333	0,000535714285714286	19334	mixedeffects	Bayer
0,25	lof	Systolic Blood Pressure	0,48	0	19334	mixedeffects	Bayer
0,25	lof	Weight	0,543333333333333	0	19334	mixedeffects	Bayer
0,25	range	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,25	range	Creatinine	0	0	19334	mixedeffects	Bayer
0,25	range	Systolic Blood Pressure	0,05	0,000119047619047619	19334	mixedeffects	Bayer
0,25	range	Weight	0,64	0	19334	mixedeffects	Bayer
0,25	unique_value_count_relative	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,25	unique_value_count_relative	Creatinine	0	0	19334	mixedeffects	Bayer
0,25	unique_value_count_relative	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0,25	unique_value_count_relative	Weight	0	0	19334	mixedeffects	Bayer
0,5	average	Alanine Aminotransferase	0,00666666666666667	0	19334	mixedeffects	Bayer
0,5	average	Creatinine	0,0833333333333333	0	19334	mixedeffects	Bayer
0,5	average	Systolic Blood Pressure	0,763333333333333	0	19334	mixedeffects	Bayer
0,5	average	Weight	0,203333333333333	0	19334	mixedeffects	Bayer
0,5	sd	Alanine Aminotransferase	0,01	0	19334	mixedeffects	Bayer
0,5	sd	Creatinine	0,423333333333333	0,00142857142857143	19334	mixedeffects	Bayer
0,5	sd	Systolic Blood Pressure	0,856666666666667	0,00577380952380952	19334	mixedeffects	Bayer
0,5	sd	Weight	0,973333333333333	0,00482142857142857	19334	mixedeffects	Bayer
0,5	autocorr	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,5	autocorr	Creatinine	0	0	19334	mixedeffects	Bayer
0,5	autocorr	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0,5	autocorr	Weight	0,00666666666666667	0	19334	mixedeffects	Bayer
0,5	lof	Alanine Aminotransferase	0,39	0,000595238095238095	19334	mixedeffects	Bayer
0,5	lof	Creatinine	0,54	0,000476190476190476	19334	mixedeffects	Bayer
0,5	lof	Systolic Blood Pressure	0,593333333333333	0	19334	mixedeffects	Bayer
0,5	lof	Weight	0,586666666666667	0	19334	mixedeffects	Bayer
0,5	range	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,5	range	Creatinine	0,07	0	19334	mixedeffects	Bayer
0,5	range	Systolic Blood Pressure	0,566666666666667	0,00452380952380952	19334	mixedeffects	Bayer
0,5	range	Weight	0,966666666666667	0,00535714285714286	19334	mixedeffects	Bayer
0,5	unique_value_count_relative	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,5	unique_value_count_relative	Creatinine	0,00333333333333333	0	19334	mixedeffects	Bayer
0,5	unique_value_count_relative	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0,5	unique_value_count_relative	Weight	0	0	19334	mixedeffects	Bayer
0,75	average	Alanine Aminotransferase	0,0266666666666667	0	19334	mixedeffects	Bayer
0,75	average	Creatinine	0,306666666666667	0	19334	mixedeffects	Bayer
0,75	average	Systolic Blood Pressure	0,933333333333333	0	19334	mixedeffects	Bayer
0,75	average	Weight	0,45	0	19334	mixedeffects	Bayer
0,75	sd	Alanine Aminotransferase	0,0533333333333333	0	19334	mixedeffects	Bayer
0,75	sd	Creatinine	0,683333333333333	0,00464285714285714	19334	mixedeffects	Bayer
0,75	sd	Systolic Blood Pressure	0,986666666666667	0,0056547619047619	19334	mixedeffects	Bayer
0,75	sd	Weight	0,976666666666667	0,00380952380952381	19334	mixedeffects	Bayer
0,75	autocorr	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,75	autocorr	Creatinine	0	0	19334	mixedeffects	Bayer
0,75	autocorr	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0,75	autocorr	Weight	0,0133333333333333	0	19334	mixedeffects	Bayer
0,75	lof	Alanine Aminotransferase	0,383333333333333	0,00125	19334	mixedeffects	Bayer
0,75	lof	Creatinine	0,613333333333333	0,000892857142857143	19334	mixedeffects	Bayer
0,75	lof	Systolic Blood Pressure	0,603333333333333	5,95238095238095E-05	19334	mixedeffects	Bayer
0,75	lof	Weight	0,62	0	19334	mixedeffects	Bayer
0,75	range	Alanine Aminotransferase	0,00666666666666667	0	19334	mixedeffects	Bayer
0,75	range	Creatinine	0,133333333333333	5,95238095238095E-05	19334	mixedeffects	Bayer
0,75	range	Systolic Blood Pressure	0,823333333333333	0,00547619047619048	19334	mixedeffects	Bayer
0,75	range	Weight	0,976666666666667	0,00595238095238095	19334	mixedeffects	Bayer
0,75	unique_value_count_relative	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
0,75	unique_value_count_relative	Creatinine	0	0	19334	mixedeffects	Bayer
0,75	unique_value_count_relative	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
0,75	unique_value_count_relative	Weight	0	0	19334	mixedeffects	Bayer
1	average	Alanine Aminotransferase	0,0766666666666667	0	19334	mixedeffects	Bayer
1	average	Creatinine	0,403333333333333	0	19334	mixedeffects	Bayer
1	average	Systolic Blood Pressure	0,976666666666667	0	19334	mixedeffects	Bayer
1	average	Weight	0,636666666666667	0	19334	mixedeffects	Bayer
1	sd	Alanine Aminotransferase	0,163333333333333	0,000178571428571429	19334	mixedeffects	Bayer
1	sd	Creatinine	0,803333333333333	0,00452380952380952	19334	mixedeffects	Bayer
1	sd	Systolic Blood Pressure	0,966666666666667	0,00505952380952381	19334	mixedeffects	Bayer
1	sd	Weight	0,97	0,00232142857142857	19334	mixedeffects	Bayer
1	autocorr	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
1	autocorr	Creatinine	0	0	19334	mixedeffects	Bayer
1	autocorr	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
1	autocorr	Weight	0	0	19334	mixedeffects	Bayer
1	lof	Alanine Aminotransferase	0,423333333333333	0,00202380952380952	19334	mixedeffects	Bayer
1	lof	Creatinine	0,65	0,000892857142857143	19334	mixedeffects	Bayer
1	lof	Systolic Blood Pressure	0,666666666666667	0	19334	mixedeffects	Bayer
1	lof	Weight	0,69	0	19334	mixedeffects	Bayer
1	range	Alanine Aminotransferase	0,0166666666666667	0	19334	mixedeffects	Bayer
1	range	Creatinine	0,28	0,000952380952380952	19334	mixedeffects	Bayer
1	range	Systolic Blood Pressure	0,95	0,00577380952380952	19334	mixedeffects	Bayer
1	range	Weight	0,956666666666667	0,00583333333333333	19334	mixedeffects	Bayer
1	unique_value_count_relative	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
1	unique_value_count_relative	Creatinine	0,02	0	19334	mixedeffects	Bayer
1	unique_value_count_relative	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
1	unique_value_count_relative	Weight	0	0	19334	mixedeffects	Bayer
5	average	Alanine Aminotransferase	0,78	0	19334	mixedeffects	Bayer
5	average	Creatinine	0,98	0	19334	mixedeffects	Bayer
5	average	Systolic Blood Pressure	0,97	5,95238095238095E-05	19334	mixedeffects	Bayer
5	average	Weight	0,973333333333333	5,95238095238095E-05	19334	mixedeffects	Bayer
5	sd	Alanine Aminotransferase	0,616666666666667	0,00119047619047619	19334	mixedeffects	Bayer
5	sd	Creatinine	0,893333333333333	0,000416666666666667	19334	mixedeffects	Bayer
5	sd	Systolic Blood Pressure	0,983333333333333	0	19334	mixedeffects	Bayer
5	sd	Weight	0,99	0	19334	mixedeffects	Bayer
5	autocorr	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
5	autocorr	Creatinine	0	0	19334	mixedeffects	Bayer
5	autocorr	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
5	autocorr	Weight	0,00666666666666667	0	19334	mixedeffects	Bayer
5	lof	Alanine Aminotransferase	0,386666666666667	0,00172619047619048	19334	mixedeffects	Bayer
5	lof	Creatinine	0,683333333333333	0,000833333333333333	19334	mixedeffects	Bayer
5	lof	Systolic Blood Pressure	0,69	0	19334	mixedeffects	Bayer
5	lof	Weight	0,71	0	19334	mixedeffects	Bayer
5	range	Alanine Aminotransferase	0,43	0,00196428571428571	19334	mixedeffects	Bayer
5	range	Creatinine	0,64	0,00101190476190476	19334	mixedeffects	Bayer
5	range	Systolic Blood Pressure	0,976666666666667	0	19334	mixedeffects	Bayer
5	range	Weight	0,973333333333333	0	19334	mixedeffects	Bayer
5	unique_value_count_relative	Alanine Aminotransferase	0,303333333333333	0	19334	mixedeffects	Bayer
5	unique_value_count_relative	Creatinine	0,736666666666667	0,00553571428571429	19334	mixedeffects	Bayer
5	unique_value_count_relative	Systolic Blood Pressure	0,953333333333333	0,000357142857142857	19334	mixedeffects	Bayer
5	unique_value_count_relative	Weight	0,126666666666667	0	19334	mixedeffects	Bayer
10	average	Alanine Aminotransferase	0,846666666666667	5,95238095238095E-05	19334	mixedeffects	Bayer
10	average	Creatinine	0,98	0	19334	mixedeffects	Bayer
10	average	Systolic Blood Pressure	0,99	0	19334	mixedeffects	Bayer
10	average	Weight	0,983333333333333	0,000119047619047619	19334	mixedeffects	Bayer
10	sd	Alanine Aminotransferase	0,71	0,000416666666666667	19334	mixedeffects	Bayer
10	sd	Creatinine	0,906666666666667	0,000119047619047619	19334	mixedeffects	Bayer
10	sd	Systolic Blood Pressure	0,973333333333333	0	19334	mixedeffects	Bayer
10	sd	Weight	0,976666666666667	0	19334	mixedeffects	Bayer
10	autocorr	Alanine Aminotransferase	0	0	19334	mixedeffects	Bayer
10	autocorr	Creatinine	0	0	19334	mixedeffects	Bayer
10	autocorr	Systolic Blood Pressure	0	0	19334	mixedeffects	Bayer
10	autocorr	Weight	0,00333333333333333	0	19334	mixedeffects	Bayer
10	lof	Alanine Aminotransferase	0,41	0,00119047619047619	19334	mixedeffects	Bayer
10	lof	Creatinine	0,703333333333333	0,00142857142857143	19334	mixedeffects	Bayer
10	lof	Systolic Blood Pressure	0,713333333333333	0	19334	mixedeffects	Bayer
10	lof	Weight	0,676666666666667	0	19334	mixedeffects	Bayer
10	range	Alanine Aminotransferase	0,6	0,00130952380952381	19334	mixedeffects	Bayer
10	range	Creatinine	0,776666666666667	0,000476190476190476	19334	mixedeffects	Bayer
10	range	Systolic Blood Pressure	0,956666666666667	0	19334	mixedeffects	Bayer
10	range	Weight	0,98	0	19334	mixedeffects	Bayer
10	unique_value_count_relative	Alanine Aminotransferase	0,346666666666667	0	19334	mixedeffects	Bayer
10	unique_value_count_relative	Creatinine	0,786666666666667	0,00559523809523809	19334	mixedeffects	Bayer
10	unique_value_count_relative	Systolic Blood Pressure	0,973333333333333	0,000773809523809524	19334	mixedeffects	Bayer
10	unique_value_count_relative	Weight	0,256666666666667	0	19334	mixedeffects	Bayer
0	average	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0	average	Creatinine	0	0	21469	mixedeffects	Bayer
0	average	Systolic Blood Pressure	0	0	21469	mixedeffects	Bayer
0	average	Weight	0	0	21469	mixedeffects	Bayer
0	sd	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0	sd	Creatinine	0	0	21469	mixedeffects	Bayer
0	sd	Systolic Blood Pressure	0	0	21469	mixedeffects	Bayer
0	sd	Weight	0	0,00352941176470588	21469	mixedeffects	Bayer
0	autocorr	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0	autocorr	Creatinine	0	0	21469	mixedeffects	Bayer
0	autocorr	Systolic Blood Pressure	0	0	21469	mixedeffects	Bayer
0	autocorr	Weight	0	0	21469	mixedeffects	Bayer
0	lof	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0	lof	Creatinine	0,0233333333333333	0,0258823529411765	21469	mixedeffects	Bayer
0	lof	Systolic Blood Pressure	0,01	0,0402941176470588	21469	mixedeffects	Bayer
0	lof	Weight	0	0	21469	mixedeffects	Bayer
0	range	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0	range	Creatinine	0	0	21469	mixedeffects	Bayer
0	range	Systolic Blood Pressure	0	0	21469	mixedeffects	Bayer
0	range	Weight	0	0	21469	mixedeffects	Bayer
0	unique_value_count_relative	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0	unique_value_count_relative	Creatinine	0	0	21469	mixedeffects	Bayer
0	unique_value_count_relative	Systolic Blood Pressure	0	0	21469	mixedeffects	Bayer
0	unique_value_count_relative	Weight	0	0	21469	mixedeffects	Bayer
0,25	average	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0,25	average	Creatinine	0,02	0	21469	mixedeffects	Bayer
0,25	average	Systolic Blood Pressure	0,486666666666667	0,000294117647058824	21469	mixedeffects	Bayer
0,25	average	Weight	0,0633333333333333	0,000294117647058824	21469	mixedeffects	Bayer
0,25	sd	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0,25	sd	Creatinine	0	0	21469	mixedeffects	Bayer
0,25	sd	Systolic Blood Pressure	0,936666666666667	0,0341176470588235	21469	mixedeffects	Bayer
0,25	sd	Weight	0,906666666666667	0,00323529411764706	21469	mixedeffects	Bayer
0,25	autocorr	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0,25	autocorr	Creatinine	0	0	21469	mixedeffects	Bayer
0,25	autocorr	Systolic Blood Pressure	0	0	21469	mixedeffects	Bayer
0,25	autocorr	Weight	0,0333333333333333	0	21469	mixedeffects	Bayer
0,25	lof	Alanine Aminotransferase	0,04	0	21469	mixedeffects	Bayer
0,25	lof	Creatinine	0,243333333333333	0,0226470588235294	21469	mixedeffects	Bayer
0,25	lof	Systolic Blood Pressure	0,286666666666667	0,0129411764705882	21469	mixedeffects	Bayer
0,25	lof	Weight	0,226666666666667	0	21469	mixedeffects	Bayer
0,25	range	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0,25	range	Creatinine	0	0	21469	mixedeffects	Bayer
0,25	range	Systolic Blood Pressure	0,0333333333333333	0,000294117647058824	21469	mixedeffects	Bayer
0,25	range	Weight	0,396666666666667	0,00176470588235294	21469	mixedeffects	Bayer
0,25	unique_value_count_relative	Alanine Aminotransferase	0	0	21469	mixedeffects	Bayer
0,25	unique_value_count_relative	Creatinine	0	0	21469	mixedeffects	Bayer
0,25	unique_value_count_relative	Systolic Blood Pressure	0	0	21469	mixedeffects	Bayer
